spp,x,G,N
Species929,-0.28281478975188273,14.481989742802442,879296.61739746
Species930,0.7823343247936907,14.176878190938904,773816.800912797
Species931,-0.5549497275517515,15.849019396974935,761440.2106003708
Species932,-1.0752292155865653,14.8273481645907,948335.3914769532
Species933,0.4716129564261538,14.447193313311152,740632.4475883661
Species934,0.046292117454289974,15.50624355115332,847678.4551200115
Species935,0.4037573087373852,15.562082898205736,1.06720774327505e6
Species936,-0.3113351685901079,16.11793630232526,869862.7584999965
Species937,0.23117073865513788,15.946656951247828,769594.0918149514
Species938,-0.1271188537245333,15.682442239781441,1.0667554213938836e6
Species939,0.010344641428798094,15.15793825218,963823.0822254729
Species940,0.08209564995649664,14.352805600889427,900160.6646856148
Species941,-0.4101914949332172,15.378820001998196,826146.5082037944
Species942,-0.35604111864367144,15.009028819550581,875941.340062646
Species943,0.02151153464693639,15.08086131911068,936232.8827647687
Species944,-4.645649484033621,9.141544375111721,1.6590254973277107e6
Species945,-0.18310513986579915,15.778436920883415,1.0476669244252224e6
Species946,-0.112400249340366,16.473190586617136,885158.8075812837
Species947,0.515525113226744,14.913213468340146,874511.6792603271
Species948,-0.23167601674132443,15.917328882865515,899265.4540655997
Species949,-5.614239653690271,8.754117082661306,3.433995562780041e6
Species950,-0.23142598435880415,15.616883575797836,804071.1463089337
Species951,-0.3416833869426103,15.725473906187904,1.0259870912566618e6
Species952,-0.31015701909159943,15.547614134886599,951858.8531298699
Species953,-0.6303339362803744,15.896568067767065,1.0907382129591769e6
Species954,-9.152567534394928,5.733951641787584,6.171319648439621e7
Species955,0.14698874059597214,15.01612195293372,992434.2344387623
Species956,-0.24086428964952494,15.4548137960337,869061.6519469116
Species957,0.22659338994956799,16.454632532618437,1.0292362776919365e6
Species958,5.305720727187237,9.677430391106805,3.765238850023639e6
Species959,0.37058803104154026,15.527655222017321,936979.3542108223
Species960,1.765128635774349,12.897298399407946,1.1431241445434694e6
Species961,6.275196468080948,9.727473993282846,1.9385297355471425e7
Species962,0.29232632895158056,14.89769384453733,870308.1613289156
Species963,0.2781264318486262,16.198491361398347,955203.1746544903
Species964,1.7106225125291967,13.540298367192602,830503.1875425333
Species965,0.10419599394617336,15.233315596920642,999443.1195961295
Species966,3.8954934535869055,3.880163593693388,2.5912537177084223e6
Species967,-0.7850228616378162,15.440190524325956,973628.1371821304
Species968,0.3606302595782304,15.09926440126615,886830.6036429916
Species969,-5.019684690955412,9.340529949229126,2.7534246490869997e6
Species970,1.004681883718304,12.767407261752082,702873.1068423825
Species971,0.0375441520115156,15.712044256844212,987050.8237930516
Species972,-0.015709251184430666,16.253616061787323,907455.0395417392
Species973,-0.05678181968319538,15.708413589678667,985177.8585945156
Species974,0.10670155756876375,15.368696581916693,808796.5573989332
Species975,0.2176395680402883,15.153881427066791,867812.039555761
Species976,-4.625553577500655,9.953886109533325,1.527642400955539e6
Species977,-0.18231525449399066,16.086671036429102,803093.9556931029
Species978,0.10893442902083678,15.194503159203846,927431.3228785293
Species979,-0.42902716257978585,14.849405159522012,886350.1411096802
Species980,-0.4392207769998537,15.646272335354315,871851.4276268552
Species981,0.02733167384225489,16.489098264594816,962137.7691622811
Species982,-0.05174439582006017,14.902791254941025,832908.3308513961
Species983,0.2327137200305368,15.820729528230707,808240.6936490644
Species984,-0.001387414674014785,15.458977146650414,902216.6927776084
Species985,0.30396276118094295,15.468638459521443,965188.002831481
Species986,-0.3121953111474977,15.793569591880999,1.0079006675595237e6
Species987,0.10805221999534526,14.356429593057468,770860.1874989825
Species988,-0.8989568437194099,14.969421844703371,996198.3107396612
Species989,0.11874389395333823,15.650890109266662,940334.8990804631
Species990,-0.1373344605398954,15.779345720291795,858683.5045632629
Species991,-0.17961328944082686,15.326488080613036,871577.294916195
Species992,0.18016985009102668,15.6735997321761,1.0150998280269912e6
Species993,0.015643300631130803,15.635284601111598,805390.1070502006
Species994,-0.05451909762385172,16.218247426579246,795445.9918561967
Species995,3.2464619689888363,11.603206973773771,892569.9537375922
Species996,-9.947993565197015,3.4408131485957796,4.0260495972812384e7
Species997,0.15529709099836866,15.906621869671953,868246.169017627
Species998,-0.6794243881152199,14.950619218801702,918538.9163583906
Species999,0.3157057577504193,16.140366712203075,832400.9030606473
Species1000,-0.07974925895754871,15.808636415865257,778786.562046004
